date,product,category,region,channel,quantity,revenue,profit,profit_margin,year,month,quarter,year_month
2024-07-24,Laptop Pro,Audio,North,Partner,88,81700.47,11053.9,13.53,2024,7,3,2024-07
2024-07-24,Smartphone X,Accessories,South,Direct,26,28845.57,2968.0,10.29,2024,7,3,2024-07
2024-07-24,Printer Laser,Audio,North,Online,86,18930.64,3924.19,20.73,2024,7,3,2024-07
2024-07-24,Webcam HD,Electronics,West,Online,91,59014.68,18752.0,31.78,2024,7,3,2024-07
2024-07-25,Mouse Gaming,Computers,South,Retail,87,9113.5,2969.4,32.58,2024,7,3,2024-07
2024-07-25,Keyboard Mechanical,Accessories,North,Retail,1,452.37,79.74,17.63,2024,7,3,2024-07
2024-07-25,Monitor 4K,Accessories,South,Online,60,104338.2,34559.26,33.12,2024,7,3,2024-07
2024-07-26,Webcam HD,Electronics,South,Direct,99,112731.97,15176.27,13.46,2024,7,3,2024-07
2024-07-26,Smartphone X,Peripherals,East,Partner,66,125180.89,48446.61,38.7,2024,7,3,2024-07
2024-07-26,Laptop Pro,Audio,East,Retail,82,160244.07,59698.94,37.26,2024,7,3,2024-07
2024-07-26,Wireless Headphones,Peripherals,Central,Retail,22,30500.06,4320.39,14.17,2024,7,3,2024-07
2024-07-26,Tablet Plus,Electronics,West,Direct,10,12696.68,3437.57,27.07,2024,7,3,2024-07
2024-07-26,Wireless Headphones,Electronics,North,Partner,63,69646.7,21233.43,30.49,2024,7,3,2024-07
2024-07-26,Wireless Headphones,Peripherals,East,Retail,17,23712.85,7628.91,32.17,2024,7,3,2024-07
2024-07-27,Webcam HD,Peripherals,Central,Retail,12,11582.28,3560.71,30.74,2024,7,3,2024-07
2024-07-27,Mouse Gaming,Computers,West,Direct,86,101330.55,38410.81,37.91,2024,7,3,2024-07
2024-07-27,Tablet Plus,Peripherals,East,Online,88,98600.17,22244.38,22.56,2024,7,3,2024-07
2024-07-27,Desktop Computer,Accessories,West,Online,9,16435.4,4024.15,24.48,2024,7,3,2024-07
2024-07-27,Monitor 4K,Audio,North,Retail,18,6493.48,706.12,10.87,2024,7,3,2024-07
2024-07-27,Keyboard Mechanical,Electronics,West,Retail,90,92905.31,22067.75,23.75,2024,7,3,2024-07
2024-07-28,Webcam HD,Computers,Central,Retail,34,66933.89,12524.69,18.71,2024,7,3,2024-07
2024-07-28,Laptop Pro,Accessories,North,Partner,85,163373.4,22111.22,13.53,2024,7,3,2024-07
2024-07-28,Mouse Gaming,Electronics,North,Retail,89,95660.2,29956.78,31.32,2024,7,3,2024-07
2024-07-28,Webcam HD,Peripherals,West,Retail,9,12464.77,2997.55,24.05,2024,7,3,2024-07
2024-07-28,Smart Watch,Audio,East,Retail,64,50924.56,16207.62,31.83,2024,7,3,2024-07
2024-07-28,Laptop Pro,Accessories,South,Direct,85,44190.58,6000.7,13.58,2024,7,3,2024-07
2024-07-28,Mouse Gaming,Accessories,Central,Direct,52,93639.24,19533.05,20.86,2024,7,3,2024-07
2024-07-29,Printer Laser,Accessories,South,Online,76,95043.34,16326.98,17.18,2024,7,3,2024-07
2024-07-29,Smartphone X,Electronics,Central,Partner,56,109974.01,22593.64,20.54,2024,7,3,2024-07
2024-07-29,Smart Watch,Accessories,Central,Online,12,3859.97,1376.56,35.66,2024,7,3,2024-07
2024-07-29,Laptop Pro,Electronics,West,Retail,45,31653.49,4209.33,13.3,2024,7,3,2024-07
2024-07-29,Smartphone X,Accessories,South,Partner,9,4433.43,628.57,14.18,2024,7,3,2024-07
2024-07-30,External SSD,Peripherals,Central,Direct,83,126658.06,20300.71,16.03,2024,7,3,2024-07
2024-07-30,Laptop Pro,Audio,Central,Online,98,168673.28,48659.87,28.85,2024,7,3,2024-07
2024-07-30,Wireless Headphones,Electronics,North,Online,93,128989.23,26949.09,20.89,2024,7,3,2024-07
2024-07-30,Monitor 4K,Electronics,South,Direct,58,84165.32,18393.48,21.85,2024,7,3,2024-07
2024-07-31,Tablet Plus,Peripherals,South,Direct,23,25464.29,6293.01,24.71,2024,7,3,2024-07
2024-07-31,Mouse Gaming,Electronics,North,Direct,83,155837.59,33632.31,21.58,2024,7,3,2024-07
2024-07-31,Keyboard Mechanical,Computers,North,Direct,29,44740.48,11930.99,26.67,2024,7,3,2024-07
2024-07-31,Keyboard Mechanical,Accessories,West,Direct,77,143668.67,47852.62,33.31,2024,7,3,2024-07
2024-07-31,Monitor 4K,Audio,East,Direct,78,79330.25,31316.91,39.48,2024,7,3,2024-07
2024-08-01,Laptop Pro,Peripherals,West,Online,12,1724.34,660.51,38.31,2024,8,3,2024-08
2024-08-01,Keyboard Mechanical,Computers,South,Direct,27,37316.45,7045.83,18.88,2024,8,3,2024-08
2024-08-01,Wireless Headphones,Computers,East,Partner,31,61868.86,21781.34,35.21,2024,8,3,2024-08
2024-08-01,Mouse Gaming,Audio,West,Online,38,34657.46,7065.86,20.39,2024,8,3,2024-08
2024-08-01,Tablet Plus,Accessories,North,Online,19,7772.21,2472.53,31.81,2024,8,3,2024-08
2024-08-01,Printer Laser,Audio,North,Retail,44,27799.96,9571.67,34.43,2024,8,3,2024-08
2024-08-01,Monitor 4K,Peripherals,North,Partner,90,107283.52,27359.54,25.5,2024,8,3,2024-08
2024-08-01,External SSD,Electronics,North,Direct,90,74367.88,17079.23,22.97,2024,8,3,2024-08
2024-08-01,Monitor 4K,Peripherals,Central,Direct,28,52012.71,11090.22,21.32,2024,8,3,2024-08
2024-08-02,Desktop Computer,Peripherals,East,Direct,14,9671.3,2285.24,23.63,2024,8,3,2024-08
2024-08-02,Webcam HD,Peripherals,North,Online,6,7941.78,2709.78,34.12,2024,8,3,2024-08
2024-08-02,Monitor 4K,Accessories,East,Online,72,29720.48,11188.8,37.65,2024,8,3,2024-08
2024-08-02,Smart Watch,Peripherals,East,Online,37,52272.09,7951.58,15.21,2024,8,3,2024-08
2024-08-02,Wireless Headphones,Accessories,East,Retail,67,111232.31,33684.48,30.28,2024,8,3,2024-08
2024-08-02,Monitor 4K,Audio,Central,Direct,4,5420.61,1546.11,28.52,2024,8,3,2024-08
2024-08-02,Webcam HD,Computers,West,Partner,98,12624.23,3109.25,24.63,2024,8,3,2024-08
2024-08-02,Laptop Pro,Computers,West,Direct,66,91420.15,35787.47,39.15,2024,8,3,2024-08
2024-08-03,Smartphone X,Electronics,Central,Direct,59,91924.99,32006.19,34.82,2024,8,3,2024-08
2024-08-03,Wireless Headphones,Computers,Central,Online,72,103521.37,39052.08,37.72,2024,8,3,2024-08
2024-08-03,External SSD,Computers,West,Retail,94,179814.18,41021.01,22.81,2024,8,3,2024-08
2024-08-03,Laptop Pro,Peripherals,West,Online,9,5550.95,972.56,17.52,2024,8,3,2024-08
2024-08-03,Keyboard Mechanical,Electronics,Central,Direct,87,80946.61,8715.72,10.77,2024,8,3,2024-08
2024-08-03,Mouse Gaming,Accessories,East,Partner,81,67327.11,26870.57,39.91,2024,8,3,2024-08
2024-08-03,Monitor 4K,Computers,East,Retail,45,87667.96,34893.06,39.8,2024,8,3,2024-08
2024-08-03,Tablet Plus,Accessories,West,Direct,40,53772.61,20416.34,37.97,2024,8,3,2024-08
2024-08-03,Tablet Plus,Electronics,West,Partner,52,7022.27,1905.73,27.14,2024,8,3,2024-08
2024-08-04,Webcam HD,Peripherals,East,Direct,7,9289.48,3590.15,38.65,2024,8,3,2024-08
2024-08-04,Wireless Headphones,Audio,South,Direct,50,63657.37,20627.4,32.4,2024,8,3,2024-08
2024-08-04,External SSD,Audio,East,Online,14,3068.65,935.49,30.49,2024,8,3,2024-08
2024-08-04,External SSD,Accessories,Central,Online,11,16882.43,2674.28,15.84,2024,8,3,2024-08
2024-08-04,Printer Laser,Electronics,West,Direct,41,31141.75,7322.42,23.51,2024,8,3,2024-08
2024-08-04,Smartphone X,Audio,North,Partner,75,40237.28,11897.27,29.57,2024,8,3,2024-08
2024-08-04,Monitor 4K,Audio,Central,Online,69,78465.18,26032.49,33.18,2024,8,3,2024-08
2024-08-04,External SSD,Peripherals,West,Retail,59,47637.06,15980.97,33.55,2024,8,3,2024-08
2024-08-04,Smart Watch,Computers,North,Online,5,1843.07,331.11,17.97,2024,8,3,2024-08
2024-08-04,Printer Laser,Electronics,Central,Direct,12,2662.99,412.1,15.48,2024,8,3,2024-08
2024-08-04,Mouse Gaming,Electronics,East,Retail,94,129776.81,37981.74,29.27,2024,8,3,2024-08
2024-08-04,Keyboard Mechanical,Peripherals,East,Retail,10,5467.15,960.91,17.58,2024,8,3,2024-08
2024-08-04,Laptop Pro,Audio,North,Retail,33,5513.34,1339.53,24.3,2024,8,3,2024-08
2024-08-05,Keyboard Mechanical,Electronics,North,Partner,19,14762.07,4174.8,28.28,2024,8,3,2024-08
2024-08-05,Mouse Gaming,Electronics,North,Partner,51,20887.06,3772.02,18.06,2024,8,3,2024-08
2024-08-05,Monitor 4K,Computers,North,Retail,64,82002.11,22294.78,27.19,2024,8,3,2024-08
2024-08-05,Laptop Pro,Computers,East,Partner,45,83141.44,19838.43,23.86,2024,8,3,2024-08
2024-08-05,Smart Watch,Accessories,East,Online,3,4646.58,623.48,13.42,2024,8,3,2024-08
2024-08-05,External SSD,Electronics,South,Retail,44,30558.17,11510.77,37.67,2024,8,3,2024-08
2024-08-05,Laptop Pro,Electronics,West,Retail,37,37668.25,10722.0,28.46,2024,8,3,2024-08
2024-08-05,Tablet Plus,Computers,North,Partner,8,5441.47,1758.36,32.31,2024,8,3,2024-08
2024-08-05,Webcam HD,Audio,South,Direct,79,123980.26,13469.82,10.86,2024,8,3,2024-08
2024-08-05,Smartphone X,Peripherals,East,Retail,93,124644.74,17707.37,14.21,2024,8,3,2024-08
2024-08-05,Tablet Plus,Accessories,North,Partner,90,176738.49,38276.19,21.66,2024,8,3,2024-08
2024-08-06,Smart Watch,Accessories,North,Online,73,40606.26,12966.52,31.93,2024,8,3,2024-08
2024-08-06,Desktop Computer,Peripherals,West,Partner,53,98001.05,29129.61,29.72,2024,8,3,2024-08
2024-08-06,Smart Watch,Electronics,North,Direct,26,43019.89,16565.36,38.51,2024,8,3,2024-08
2024-08-06,Printer Laser,Computers,West,Direct,51,11065.43,4391.35,39.69,2024,8,3,2024-08
2024-08-06,Smartphone X,Accessories,South,Retail,13,1695.54,565.77,33.37,2024,8,3,2024-08
2024-08-06,Tablet Plus,Electronics,Central,Retail,74,14198.3,2010.81,14.16,2024,8,3,2024-08
2024-08-07,Printer Laser,Electronics,North,Online,40,59377.76,16357.05,27.55,2024,8,3,2024-08
2024-08-07,Smart Watch,Electronics,West,Partner,93,76904.92,19370.21,25.19,2024,8,3,2024-08
2024-08-07,Wireless Headphones,Computers,South,Retail,19,30791.83,5162.73,16.77,2024,8,3,2024-08
2024-08-07,Laptop Pro,Accessories,South,Online,100,104630.99,37297.16,35.65,2024,8,3,2024-08
2024-08-07,Smart Watch,Audio,East,Online,25,47738.41,16270.12,34.08,2024,8,3,2024-08
2024-08-07,Tablet Plus,Audio,North,Retail,87,134684.19,17278.85,12.83,2024,8,3,2024-08
2024-08-08,Wireless Headphones,Electronics,North,Online,95,138705.59,47450.61,34.21,2024,8,3,2024-08
2024-08-08,Tablet Plus,Electronics,North,Direct,18,13383.52,2402.29,17.95,2024,8,3,2024-08
2024-08-08,External SSD,Electronics,North,Partner,1,282.27,30.19,10.69,2024,8,3,2024-08
2024-08-08,Smartphone X,Computers,Central,Partner,45,78364.57,26677.63,34.04,2024,8,3,2024-08
2024-08-09,Wireless Headphones,Peripherals,Central,Retail,32,52351.29,12908.59,24.66,2024,8,3,2024-08
2024-08-09,Printer Laser,Computers,South,Retail,13,8450.58,1021.87,12.09,2024,8,3,2024-08
2024-08-09,Webcam HD,Computers,West,Retail,67,17097.9,4696.98,27.47,2024,8,3,2024-08
2024-08-09,Desktop Computer,Computers,South,Direct,64,14532.51,4032.18,27.75,2024,8,3,2024-08
2024-08-09,Printer Laser,Accessories,North,Direct,38,35484.74,10580.65,29.82,2024,8,3,2024-08
2024-08-09,Mouse Gaming,Accessories,Central,Partner,18,25103.91,8325.22,33.16,2024,8,3,2024-08
2024-08-10,Laptop Pro,Accessories,West,Retail,49,88878.3,19243.85,21.65,2024,8,3,2024-08
2024-08-10,Printer Laser,Audio,North,Online,4,2368.65,357.82,15.11,2024,8,3,2024-08
2024-08-10,Mouse Gaming,Electronics,South,Online,54,99397.41,36337.52,36.56,2024,8,3,2024-08
2024-08-10,Keyboard Mechanical,Accessories,South,Partner,32,23412.65,7423.03,31.71,2024,8,3,2024-08
2024-08-10,External SSD,Audio,South,Online,60,52669.49,5625.78,10.68,2024,8,3,2024-08
2024-08-10,Webcam HD,Computers,Central,Direct,15,10656.52,3404.67,31.95,2024,8,3,2024-08
2024-08-10,Smartphone X,Computers,North,Retail,7,1503.92,204.18,13.58,2024,8,3,2024-08
2024-08-10,Wireless Headphones,Computers,North,Partner,44,54817.96,14371.79,26.22,2024,8,3,2024-08
2024-08-10,Smart Watch,Audio,South,Direct,15,5872.99,1844.29,31.4,2024,8,3,2024-08
2024-08-10,Wireless Headphones,Accessories,Central,Direct,65,70770.16,11916.68,16.84,2024,8,3,2024-08
2024-08-11,Monitor 4K,Audio,South,Direct,89,114741.31,43113.85,37.57,2024,8,3,2024-08
2024-08-11,Smart Watch,Electronics,Central,Partner,51,25010.19,6476.8,25.9,2024,8,3,2024-08
2024-08-11,External SSD,Peripherals,East,Direct,87,8506.67,1678.96,19.74,2024,8,3,2024-08
2024-08-11,Monitor 4K,Peripherals,West,Retail,17,28598.04,5606.21,19.6,2024,8,3,2024-08
2024-08-11,Smartphone X,Computers,East,Online,88,81615.62,20828.96,25.52,2024,8,3,2024-08
2024-08-11,External SSD,Accessories,South,Direct,81,86137.53,21476.01,24.93,2024,8,3,2024-08
2024-08-11,Keyboard Mechanical,Computers,North,Online,66,25615.15,4977.5,19.43,2024,8,3,2024-08
2024-08-11,Desktop Computer,Peripherals,South,Retail,27,42048.03,8096.12,19.25,2024,8,3,2024-08
2024-08-11,Laptop Pro,Peripherals,East,Direct,88,73383.68,22766.34,31.02,2024,8,3,2024-08
2024-08-12,Mouse Gaming,Computers,East,Direct,89,123226.21,30115.24,24.44,2024,8,3,2024-08
2024-08-12,Smart Watch,Audio,South,Retail,74,82514.08,31385.13,38.04,2024,8,3,2024-08
2024-08-12,Smartphone X,Computers,West,Direct,22,30248.2,11427.64,37.78,2024,8,3,2024-08
2024-08-12,Smartphone X,Electronics,West,Direct,25,19056.8,3739.35,19.62,2024,8,3,2024-08
2024-08-12,Monitor 4K,Peripherals,West,Direct,52,31956.84,3395.64,10.63,2024,8,3,2024-08
2024-08-12,External SSD,Electronics,East,Online,23,35375.44,8530.8,24.12,2024,8,3,2024-08
2024-08-12,Webcam HD,Computers,North,Partner,72,116493.9,26754.64,22.97,2024,8,3,2024-08
2024-08-13,Wireless Headphones,Audio,North,Partner,1,1379.05,302.81,21.96,2024,8,3,2024-08
2024-08-13,Laptop Pro,Accessories,East,Online,40,25551.67,6403.9,25.06,2024,8,3,2024-08
2024-08-13,Webcam HD,Electronics,East,Partner,8,10353.7,1910.81,18.46,2024,8,3,2024-08
2024-08-13,Desktop Computer,Peripherals,North,Partner,54,96719.97,35471.29,36.67,2024,8,3,2024-08
2024-08-13,Printer Laser,Electronics,East,Online,25,30015.41,10629.53,35.41,2024,8,3,2024-08
2024-08-13,Keyboard Mechanical,Computers,West,Partner,69,129545.27,44392.58,34.27,2024,8,3,2024-08
2024-08-13,Monitor 4K,Electronics,East,Retail,18,35165.43,11418.64,32.47,2024,8,3,2024-08
2024-08-14,Webcam HD,Electronics,South,Direct,96,168823.94,22463.67,13.31,2024,8,3,2024-08
2024-08-14,Keyboard Mechanical,Computers,South,Partner,87,55200.1,10563.37,19.14,2024,8,3,2024-08
2024-08-14,Webcam HD,Computers,South,Direct,5,968.67,182.57,18.85,2024,8,3,2024-08
2024-08-14,Printer Laser,Computers,North,Retail,27,20394.0,8120.31,39.82,2024,8,3,2024-08
2024-08-14,Wireless Headphones,Peripherals,West,Online,44,25803.77,7042.66,27.29,2024,8,3,2024-08
2024-08-14,External SSD,Accessories,South,Partner,85,149489.82,38325.5,25.64,2024,8,3,2024-08
2024-08-15,Desktop Computer,Electronics,Central,Partner,95,107090.43,22242.54,20.77,2024,8,3,2024-08
2024-08-15,Smart Watch,Accessories,South,Online,33,47139.3,13882.58,29.45,2024,8,3,2024-08
2024-08-15,Laptop Pro,Peripherals,South,Retail,22,42466.92,15733.91,37.05,2024,8,3,2024-08
2024-08-15,Laptop Pro,Computers,Central,Retail,24,9960.05,3227.68,32.41,2024,8,3,2024-08
2024-08-15,Webcam HD,Peripherals,Central,Retail,50,30023.14,6606.71,22.01,2024,8,3,2024-08
2024-08-15,Webcam HD,Peripherals,North,Online,40,5709.73,1694.92,29.68,2024,8,3,2024-08
2024-08-15,Desktop Computer,Accessories,North,Retail,58,31724.2,5736.68,18.08,2024,8,3,2024-08
2024-08-15,Webcam HD,Accessories,South,Retail,6,1758.86,259.54,14.76,2024,8,3,2024-08
2024-08-16,Desktop Computer,Accessories,South,Retail,9,9311.16,1207.95,12.97,2024,8,3,2024-08
2024-08-16,Webcam HD,Electronics,West,Retail,30,52129.77,8761.86,16.81,2024,8,3,2024-08
2024-08-16,Printer Laser,Peripherals,South,Retail,9,3255.04,790.8,24.29,2024,8,3,2024-08
2024-08-16,Desktop Computer,Accessories,Central,Partner,34,39671.08,5953.68,15.01,2024,8,3,2024-08
2024-08-16,Laptop Pro,Audio,East,Direct,79,52176.42,14627.3,28.03,2024,8,3,2024-08
2024-08-16,Printer Laser,Peripherals,North,Partner,75,12110.42,2943.28,24.3,2024,8,3,2024-08
2024-08-17,Tablet Plus,Computers,Central,Partner,73,123584.15,13885.7,11.24,2024,8,3,2024-08
2024-08-17,Desktop Computer,Peripherals,Central,Direct,4,727.05,258.54,35.56,2024,8,3,2024-08
2024-08-17,Printer Laser,Computers,Central,Online,26,17958.38,6857.31,38.18,2024,8,3,2024-08
2024-08-17,Smart Watch,Accessories,Central,Direct,71,26760.9,4362.81,16.3,2024,8,3,2024-08
2024-08-17,Laptop Pro,Accessories,West,Retail,57,67001.05,20689.03,30.88,2024,8,3,2024-08
2024-08-17,Webcam HD,Peripherals,West,Direct,6,8703.98,1777.28,20.42,2024,8,3,2024-08
2024-08-17,Printer Laser,Computers,North,Retail,30,33032.98,11220.74,33.97,2024,8,3,2024-08
2024-08-17,Smart Watch,Peripherals,West,Retail,78,43439.53,6991.7,16.1,2024,8,3,2024-08
2024-08-17,Smartphone X,Electronics,Central,Direct,7,10712.16,2015.07,18.81,2024,8,3,2024-08
2024-08-17,Smart Watch,Computers,North,Partner,49,90404.58,27548.31,30.47,2024,8,3,2024-08
2024-08-18,Webcam HD,Accessories,West,Online,24,18833.44,6638.9,35.25,2024,8,3,2024-08
2024-08-18,External SSD,Audio,Central,Retail,71,129027.73,22990.79,17.82,2024,8,3,2024-08
2024-08-18,Smartphone X,Audio,Central,Retail,47,5116.52,728.51,14.24,2024,8,3,2024-08
2024-08-18,Wireless Headphones,Peripherals,North,Partner,53,90985.38,17872.64,19.64,2024,8,3,2024-08
2024-08-18,Monitor 4K,Electronics,North,Online,2,2313.73,648.82,28.04,2024,8,3,2024-08
2024-08-18,Keyboard Mechanical,Computers,Central,Partner,40,27872.51,10030.47,35.99,2024,8,3,2024-08
2024-08-18,Desktop Computer,Audio,Central,Partner,96,84454.31,22390.24,26.51,2024,8,3,2024-08
2024-08-18,Printer Laser,Computers,West,Online,78,109040.01,25132.55,23.05,2024,8,3,2024-08
2024-08-18,Mouse Gaming,Accessories,West,Retail,28,14230.33,2579.33,18.13,2024,8,3,2024-08
2024-08-19,Wireless Headphones,Computers,East,Partner,52,11919.18,3226.75,27.07,2024,8,3,2024-08
2024-08-19,Smartphone X,Electronics,Central,Online,69,109172.07,39743.08,36.4,2024,8,3,2024-08
2024-08-19,Tablet Plus,Audio,Central,Direct,74,114324.49,39147.11,34.24,2024,8,3,2024-08
2024-08-19,Monitor 4K,Computers,West,Retail,11,7967.99,2032.95,25.51,2024,8,3,2024-08
2024-08-20,Keyboard Mechanical,Computers,West,Online,18,4463.97,623.17,13.96,2024,8,3,2024-08
2024-08-20,Keyboard Mechanical,Electronics,South,Partner,97,167877.42,46206.43,27.52,2024,8,3,2024-08
2024-08-20,Printer Laser,Peripherals,West,Retail,20,3323.14,552.8,16.63,2024,8,3,2024-08
2024-08-20,Webcam HD,Electronics,South,Retail,58,104111.45,37370.86,35.9,2024,8,3,2024-08
2024-08-20,Laptop Pro,Accessories,West,Online,46,40704.89,9100.75,22.36,2024,8,3,2024-08
2024-08-20,Wireless Headphones,Accessories,West,Retail,30,52856.54,19161.12,36.25,2024,8,3,2024-08
2024-08-20,External SSD,Electronics,Central,Retail,25,26387.28,4300.87,16.3,2024,8,3,2024-08
2024-08-21,Mouse Gaming,Accessories,West,Direct,34,65542.71,10570.16,16.13,2024,8,3,2024-08
2024-08-21,Desktop Computer,Computers,South,Direct,79,35243.9,3708.79,10.52,2024,8,3,2024-08
2024-08-21,Webcam HD,Accessories,Central,Direct,26,34438.16,11398.29,33.1,2024,8,3,2024-08
2024-08-21,Webcam HD,Peripherals,North,Retail,72,76083.47,24508.56,32.21,2024,8,3,2024-08
2024-08-21,Wireless Headphones,Computers,South,Partner,32,61324.19,9927.59,16.19,2024,8,3,2024-08
2024-08-21,Wireless Headphones,Computers,North,Retail,35,46581.0,12116.04,26.01,2024,8,3,2024-08
2024-08-21,External SSD,Computers,West,Online,86,167018.76,45100.89,27.0,2024,8,3,2024-08
2024-08-22,Wireless Headphones,Peripherals,Central,Online,73,120454.93,39411.19,32.72,2024,8,3,2024-08
2024-08-22,Laptop Pro,Peripherals,West,Direct,3,2559.82,369.95,14.45,2024,8,3,2024-08
2024-08-22,External SSD,Computers,South,Partner,5,2580.01,422.78,16.39,2024,8,3,2024-08
2024-08-22,Webcam HD,Computers,South,Direct,36,11797.07,3871.51,32.82,2024,8,3,2024-08
2024-08-22,Desktop Computer,Electronics,North,Retail,23,10022.45,1660.55,16.57,2024,8,3,2024-08
2024-08-23,Wireless Headphones,Electronics,Central,Retail,90,176655.0,58476.76,33.1,2024,8,3,2024-08
2024-08-23,Smartphone X,Accessories,North,Partner,49,48915.01,8887.18,18.17,2024,8,3,2024-08
2024-08-23,Webcam HD,Electronics,South,Retail,53,34131.74,7979.82,23.38,2024,8,3,2024-08
2024-08-23,Laptop Pro,Computers,Central,Retail,48,74270.19,15499.01,20.87,2024,8,3,2024-08
2024-08-23,Printer Laser,Accessories,North,Online,62,39707.39,7272.62,18.32,2024,8,3,2024-08
2024-08-23,Mouse Gaming,Peripherals,South,Online,41,26520.7,6480.92,24.44,2024,8,3,2024-08
2024-08-24,Smart Watch,Electronics,East,Retail,83,28801.8,9946.58,34.53,2024,8,3,2024-08
2024-08-24,Smartphone X,Audio,North,Partner,47,68430.21,12311.98,17.99,2024,8,3,2024-08
2024-08-24,Printer Laser,Audio,South,Online,61,79065.33,25940.64,32.81,2024,8,3,2024-08
2024-08-24,Smartphone X,Accessories,South,Retail,24,34223.92,6917.54,20.21,2024,8,3,2024-08
2024-08-25,Webcam HD,Accessories,North,Retail,74,60757.9,10856.18,17.87,2024,8,3,2024-08
2024-08-25,Desktop Computer,Peripherals,West,Direct,89,33516.05,4298.73,12.83,2024,8,3,2024-08
2024-08-25,Monitor 4K,Computers,South,Partner,74,121181.26,22587.43,18.64,2024,8,3,2024-08
2024-08-25,Monitor 4K,Audio,South,Online,48,24728.04,9263.16,37.46,2024,8,3,2024-08
2024-08-25,Mouse Gaming,Peripherals,West,Partner,82,97530.17,22141.95,22.7,2024,8,3,2024-08
2024-08-25,Tablet Plus,Electronics,North,Retail,45,32917.74,7523.57,22.86,2024,8,3,2024-08
2024-08-25,Monitor 4K,Audio,North,Partner,89,7842.06,892.61,11.38,2024,8,3,2024-08
2024-08-25,Wireless Headphones,Audio,East,Direct,78,8148.13,2558.65,31.4,2024,8,3,2024-08
2024-08-25,Keyboard Mechanical,Computers,West,Retail,13,22981.86,3023.36,13.16,2024,8,3,2024-08
2024-08-25,Desktop Computer,Electronics,North,Online,99,43281.19,17242.17,39.84,2024,8,3,2024-08
2024-08-25,External SSD,Electronics,West,Online,88,59809.86,19487.22,32.58,2024,8,3,2024-08
2024-08-25,Smart Watch,Computers,North,Online,38,23996.79,5681.91,23.68,2024,8,3,2024-08
2024-08-26,Monitor 4K,Peripherals,North,Direct,96,167762.17,33863.46,20.19,2024,8,3,2024-08
2024-08-26,Smart Watch,Computers,North,Online,22,37611.4,12707.98,33.79,2024,8,3,2024-08
2024-08-26,Mouse Gaming,Accessories,South,Retail,13,11666.15,3697.05,31.69,2024,8,3,2024-08
2024-08-26,Printer Laser,Peripherals,Central,Partner,65,25507.7,9365.62,36.72,2024,8,3,2024-08
2024-08-26,Mouse Gaming,Peripherals,East,Online,38,63597.76,10700.0,16.82,2024,8,3,2024-08
2024-08-26,Smart Watch,Peripherals,West,Direct,68,107269.01,42576.07,39.69,2024,8,3,2024-08
2024-08-26,Wireless Headphones,Computers,East,Partner,65,16206.48,2137.04,13.19,2024,8,3,2024-08
2024-08-26,Wireless Headphones,Peripherals,North,Direct,54,88878.07,34634.74,38.97,2024,8,3,2024-08
2024-08-26,Tablet Plus,Audio,North,Online,57,8982.6,2944.38,32.78,2024,8,3,2024-08
2024-08-26,Smartphone X,Audio,Central,Retail,84,44715.72,5459.38,12.21,2024,8,3,2024-08
2024-08-27,Printer Laser,Computers,East,Direct,3,1580.28,584.94,37.02,2024,8,3,2024-08
2024-08-27,Mouse Gaming,Peripherals,East,Partner,84,120254.32,17581.14,14.62,2024,8,3,2024-08
2024-08-27,Monitor 4K,Computers,Central,Retail,62,69347.04,14919.66,21.51,2024,8,3,2024-08
2024-08-27,External SSD,Computers,Central,Retail,97,45580.85,12117.84,26.59,2024,8,3,2024-08
2024-08-27,Wireless Headphones,Electronics,East,Online,68,133576.87,50358.06,37.7,2024,8,3,2024-08
2024-08-27,Smart Watch,Electronics,East,Retail,10,12316.1,1279.96,10.39,2024,8,3,2024-08
2024-08-27,Printer Laser,Computers,West,Online,89,47851.78,14095.84,29.46,2024,8,3,2024-08
2024-08-27,Tablet Plus,Accessories,South,Direct,29,33001.28,6610.56,20.03,2024,8,3,2024-08
2024-08-27,Smartphone X,Computers,North,Partner,44,85872.8,13746.44,16.01,2024,8,3,2024-08
2024-08-28,Printer Laser,Peripherals,West,Retail,68,98114.9,10371.32,10.57,2024,8,3,2024-08
2024-08-28,Tablet Plus,Peripherals,North,Direct,6,11768.15,4676.45,39.74,2024,8,3,2024-08
2024-08-28,Wireless Headphones,Accessories,East,Direct,9,15185.79,5210.84,34.31,2024,8,3,2024-08
2024-08-28,Webcam HD,Accessories,West,Direct,85,61909.14,23222.39,37.51,2024,8,3,2024-08
2024-08-28,Keyboard Mechanical,Computers,Central,Retail,53,18211.04,1951.73,10.72,2024,8,3,2024-08
2024-08-28,Printer Laser,Computers,Central,Direct,82,50249.62,20053.43,39.91,2024,8,3,2024-08
2024-08-29,Desktop Computer,Accessories,Central,Online,46,65399.72,25131.0,38.43,2024,8,3,2024-08
2024-08-29,Wireless Headphones,Electronics,Central,Partner,41,12237.03,4726.19,38.62,2024,8,3,2024-08
2024-08-29,Tablet Plus,Computers,Central,Online,19,33954.05,3964.94,11.68,2024,8,3,2024-08
2024-08-29,Webcam HD,Computers,Central,Retail,56,55805.25,18177.82,32.57,2024,8,3,2024-08
2024-08-29,Printer Laser,Accessories,West,Direct,6,5941.07,670.29,11.28,2024,8,3,2024-08
2024-08-29,Mouse Gaming,Accessories,North,Direct,74,140709.61,41877.65,29.76,2024,8,3,2024-08
